2024-01-31 23:25:55,556 [Worker-4: Loading available Gradle versions] INFO  o.e.b.c.i.u.g.PublishedGradleVersions - Gradle version information cache is out-of-date. Trying to update.
2024-01-31 23:39:06,277 [Worker-13: Launching mavenrun-d6fc6e05-704d-49c3-b461-85c5b1689839] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Windows 10 Pro\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345\jars\maven-model-builder-3.9.5.jar
2024-01-31 23:39:06,278 [Worker-13: Launching mavenrun-d6fc6e05-704d-49c3-b461-85c5b1689839] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Windows 10 Pro\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345\jars\maven-plugin-api-3.9.5.jar
2024-01-31 23:39:06,278 [Worker-13: Launching mavenrun-d6fc6e05-704d-49c3-b461-85c5b1689839] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Windows 10 Pro\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345\jars\maven-repository-metadata-3.9.5.jar
2024-01-31 23:39:06,278 [Worker-13: Launching mavenrun-d6fc6e05-704d-49c3-b461-85c5b1689839] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Windows 10 Pro\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345\jars\maven-resolver-api-1.9.16.jar
2024-01-31 23:39:06,278 [Worker-13: Launching mavenrun-d6fc6e05-704d-49c3-b461-85c5b1689839] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Windows 10 Pro\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345\jars\maven-resolver-connector-basic-1.9.16.jar
2024-01-31 23:39:06,279 [Worker-13: Launching mavenrun-d6fc6e05-704d-49c3-b461-85c5b1689839] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Windows 10 Pro\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345\jars\maven-resolver-impl-1.9.16.jar
2024-01-31 23:39:06,279 [Worker-13: Launching mavenrun-d6fc6e05-704d-49c3-b461-85c5b1689839] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Windows 10 Pro\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345\jars\maven-resolver-named-locks-1.9.16.jar
2024-01-31 23:39:06,279 [Worker-13: Launching mavenrun-d6fc6e05-704d-49c3-b461-85c5b1689839] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Windows 10 Pro\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345\jars\maven-resolver-provider-3.9.5.jar
2024-01-31 23:39:06,280 [Worker-13: Launching mavenrun-d6fc6e05-704d-49c3-b461-85c5b1689839] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Windows 10 Pro\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345\jars\maven-resolver-spi-1.9.16.jar
2024-01-31 23:39:06,280 [Worker-13: Launching mavenrun-d6fc6e05-704d-49c3-b461-85c5b1689839] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Windows 10 Pro\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345\jars\maven-resolver-transport-file-1.9.16.jar
2024-01-31 23:39:06,280 [Worker-13: Launching mavenrun-d6fc6e05-704d-49c3-b461-85c5b1689839] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Windows 10 Pro\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345\jars\maven-resolver-transport-http-1.9.16.jar
2024-01-31 23:39:06,281 [Worker-13: Launching mavenrun-d6fc6e05-704d-49c3-b461-85c5b1689839] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Windows 10 Pro\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345\jars\maven-resolver-transport-wagon-1.9.16.jar
2024-01-31 23:39:06,282 [Worker-13: Launching mavenrun-d6fc6e05-704d-49c3-b461-85c5b1689839] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Windows 10 Pro\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345\jars\maven-resolver-util-1.9.16.jar
2024-01-31 23:39:06,282 [Worker-13: Launching mavenrun-d6fc6e05-704d-49c3-b461-85c5b1689839] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Windows 10 Pro\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345\jars\maven-settings-3.9.5.jar
2024-01-31 23:39:06,282 [Worker-13: Launching mavenrun-d6fc6e05-704d-49c3-b461-85c5b1689839] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Windows 10 Pro\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345\jars\maven-settings-builder-3.9.5.jar
2024-01-31 23:39:06,282 [Worker-13: Launching mavenrun-d6fc6e05-704d-49c3-b461-85c5b1689839] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Windows 10 Pro\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345\jars\maven-shared-utils-3.3.4.jar
2024-01-31 23:39:06,282 [Worker-13: Launching mavenrun-d6fc6e05-704d-49c3-b461-85c5b1689839] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Windows 10 Pro\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345\jars\org.eclipse.sisu.inject-0.3.5.jar
2024-01-31 23:39:06,282 [Worker-13: Launching mavenrun-d6fc6e05-704d-49c3-b461-85c5b1689839] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Windows 10 Pro\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345\jars\org.eclipse.sisu.plexus-0.3.5.jar
2024-01-31 23:39:06,283 [Worker-13: Launching mavenrun-d6fc6e05-704d-49c3-b461-85c5b1689839] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Windows 10 Pro\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345\jars\plexus-build-api-0.0.7.jar
2024-01-31 23:39:06,283 [Worker-13: Launching mavenrun-d6fc6e05-704d-49c3-b461-85c5b1689839] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Windows 10 Pro\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345\jars\plexus-cipher-2.0.jar
2024-01-31 23:39:06,284 [Worker-13: Launching mavenrun-d6fc6e05-704d-49c3-b461-85c5b1689839] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Windows 10 Pro\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345\jars\plexus-classworlds-2.7.0.jar
2024-01-31 23:39:06,284 [Worker-13: Launching mavenrun-d6fc6e05-704d-49c3-b461-85c5b1689839] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Windows 10 Pro\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345\jars\plexus-component-annotations-2.1.0.jar
